"PolicyNum","Year","Premium","Deduct","BCcov","Freq","Fire5","NoClaimCredit","EntityType","AlarmCredit","BCClaim"
131155,2010,26997,1000,31029798,1,1,0,5,1,3000
131162,2006,17077,2500,32840550,0,0,0,5,1,0
131162,2007,14590,2500,28607117,2,0,0,5,1,7216.31
131162,2008,13818,2500,30038801,2,0,0,5,1,8108.36
131162,2009,12520,2500,32103224,0,0,0,5,3,0
131162,2010,11849,2500,31183304,0,0,0,5,3,0
131169,2006,18357,500,28682417,0,1,0,5,4,0
131169,2007,19836,500,30055121,0,1,0,5,4,0
131169,2008,20908,500,31679326,0,1,1,5,4,0
131169,2009,16913,1000,33826554,0,1,1,5,4,0
131169,2010,16349,1000,32695853,1,1,1,5,4,12604.16
131183,2006,20981,1000,34396288,2,0,0,5,4,10549.55
131183,2007,17216,1000,36630015,0,0,0,5,4,0
131183,2008,18914,1000,38602082,2,0,0,5,4,12604.42
131183,2009,19737,1000,41118968,0,0,0,5,4,0
131183,2010,16294,1000,39740963,0,0,0,5,4,0
131202,2006,8088,10000,22466682,0,0,0,5,4,0
131202,2007,8042,10000,23652659,0,0,0,5,4,0
131202,2008,8425,10000,24779402,0,0,1,5,4,0
131202,2009,7996,10000,26652815,0,0,1,5,4,0
131202,2010,7420,10000,25587959,0,0,1,5,4,0
131262,2006,13202,10000,38829081,2,1,0,5,4,52699
131262,2007,15085,10000,40770004,0,1,0,5,4,0
131262,2008,16340,10000,42997960,0,1,0,5,4,0
131262,2009,14019,10000,45220637,0,1,1,5,4,0
131262,2010,14435,10000,43743532,0,1,1,5,4,0
131295,2006,14260,2500,22281880,0,1,0,5,4,0
131295,2007,14735,2500,23388907,2,1,0,5,4,93433.27
131295,2008,15772,2500,24644380,0,1,0,5,4,0
131295,2009,14210,2500,25835502,0,1,0,5,4,0
131295,2010,13755,2500,25471781,0,1,1,5,4,0
131380,2006,43787,500,78190950,2,1,0,5,4,3756.06
131380,2007,40856,500,83379963,3,1,0,5,4,6797.11
131380,2008,50086,500,87869154,3,1,0,5,4,2829.59
131380,2009,48678,1000,93610987,2,1,0,5,4,11645.08
131380,2010,38792,1000,90213613,1,1,0,5,4,1500
131407,2006,19327,2500,47137865,1,1,0,5,4,3884.32
131407,2007,21770,2500,49476608,0,1,0,5,4,0
131407,2008,22944,2500,52145794,0,1,0,5,4,0
131407,2009,20562,2500,55575482,0,1,1,5,4,0
131407,2010,18793,2500,53695112,0,1,1,5,4,0
131411,2006,13139,500,15830735,0,0,0,5,4,0
131411,2007,11010,2500,16682127,0,0,0,5,4,0
131411,2008,11556,2500,17508946,0,0,1,5,4,0
131411,2009,10527,2500,18797460,0,0,1,5,4,0
131420,2006,13169,500,24847389,0,0,0,5,4,0
131420,2007,12681,500,26417614,0,0,0,5,4,0
131420,2008,18381,500,27850212,1,0,1,5,4,98176.51
131428,2006,16704,2500,36314661,1,1,0,5,1,6539.76
131428,2007,18336,2500,38198768,0,1,0,5,1,0
131428,2008,18110,2500,40243651,0,1,0,5,1,0
131428,2009,17509,2500,43774303,0,1,1,5,4,0
131428,2010,16868,2500,42169208,1,1,1,5,4,13493.2
131540,2006,29506,500,49176469,2,1,0,5,4,11954.16
131540,2007,28912,500,51628368,2,1,0,5,4,32691.06
131550,2006,13269,500,17930634,0,0,0,5,3,0
131550,2007,14165,500,18886789,0,0,0,5,3,0
131550,2008,14842,500,19788248,0,0,1,5,4,0
131550,2009,14416,500,21199559,0,0,1,5,4,0
131550,2010,14109,500,20749220,0,0,1,5,4,0
131638,2006,37652,2500,91834750,0,1,0,5,1,0
131638,2007,40488,2500,96398896,2,1,0,5,1,13744.29
131638,2008,42622,2500,101481683,0,1,0,5,1,0
131638,2009,34602,5000,108129423,1,1,0,5,4,40330
131638,2010,36463,5000,104178918,1,1,0,5,4,10458
131645,2006,15484,1000,29214590,0,0,0,5,4,0
131645,2007,16007,1000,30782440,1,0,0,5,4,6902.45
131645,2008,15824,1000,32295168,1,0,0,5,4,4284.86
131645,2009,14560,1000,34667387,1,0,0,5,4,66350
131645,2010,15182,1000,33737920,0,0,0,5,4,0
131736,2006,13189,1000,19115237,0,1,0,5,4,0
131736,2007,12416,1000,20353702,0,1,0,5,4,0
131736,2008,13523,1000,21464475,0,1,1,5,4,0
131750,2006,14593,500,20552577,2,0,0,5,1,718.9
131750,2007,15629,500,21707857,0,0,0,5,1,0
131750,2008,16599,500,23053697,0,0,0,5,1,0
131750,2009,16028,500,24658461,2,0,1,5,2,27953.36
131750,2010,15610,500,23650234,0,0,0,5,2,0
132009,2006,34594,500,33264273,1,1,0,5,4,1607.25
132009,2007,35744,500,35043986,1,1,0,5,4,851.74
132009,2008,35692,500,36796039,1,1,0,5,4,86404.55
132009,2009,34244,500,38914372,0,1,0,5,4,0
132009,2010,45454,500,51652776,2,1,0,5,4,6044.05
132016,2006,8262,1000,14494919,2,1,0,5,4,19212.1
132016,2007,8586,1000,15898817,0,1,0,5,4,0
132016,2008,8529,1000,16724469,0,1,0,5,4,0
132016,2009,7906,1000,17968609,0,1,1,5,4,0
132016,2010,7499,1000,17439278,0,1,1,5,4,0
132058,2006,31042,15000,91301898,0,0,0,5,4,0
132058,2007,28752,25000,95840587,0,0,0,5,4,0
132058,2008,30333,25000,101108015,0,0,1,5,4,0
132058,2009,26806,25000,107221588,0,0,1,5,4,0
132058,2010,25918,25000,103672969,0,0,1,5,4,0
132128,2006,10605,2500,26510439,1,1,0,5,3,1044.67
132128,2007,11471,2500,27979521,0,1,0,5,3,0
132128,2008,12022,2500,29321791,0,1,0,5,3,0
132128,2009,11319,2500,31441764,1,1,1,5,2,52500
132128,2010,10719,2500,30625096,1,1,0,5,2,14978.08
132136,2006,7627,5000,7703862,0,1,0,5,4,0
132136,2007,6592,5000,8138646,0,1,0,5,4,0
132136,2008,6622,5000,8599598,0,1,1,5,4,0
132136,2009,5857,5000,9151732,0,1,1,5,4,0
132136,2010,5564,5000,8693309,1,1,1,5,4,10960
132205,2006,5491,500,9805916,0,1,0,5,4,0
132205,2007,5777,500,10316917,2,1,0,5,4,7991.77
132205,2008,6036,500,10778152,0,1,0,5,4,0
132217,2006,29058,2500,64572626,0,1,0,5,1,0
132217,2007,28550,2500,67975345,0,1,0,5,1,0
132217,2008,29178,2500,71165728,0,1,1,5,2,0
132217,2009,25757,2500,75755445,0,1,1,5,2,0
132217,2010,26198,2500,72771641,0,1,1,5,2,0
132233,2006,13846,500,28845743,0,0,0,5,1,0
132233,2007,13383,500,31122354,2,0,0,5,1,2151.39
132233,2008,14426,500,32785648,2,0,0,5,1,12584
132233,2009,15120,500,34361599,2,0,0,5,1,4960.45
132233,2010,15111,500,36857042,3,0,0,5,4,4531.6
132296,2006,34209,1000,76021910,1,1,0,5,4,4755
132296,2007,36676,1000,79728337,3,1,0,5,4,19800.53
132296,2008,37000,1000,84090022,1,1,0,5,4,25112.1
132296,2009,34221,1000,90056078,1,1,0,5,4,8117.04
132296,2010,35747,1000,87187532,4,1,0,5,4,146070.88
132303,2006,52402,500,93574195,4,1,0,5,4,7319.86
132303,2007,53160,500,98444199,5,1,0,5,4,5950.44
132303,2008,45663,2500,103779430,0,1,0,5,4,0
132303,2009,34263,2500,114210958,2,1,0,5,4,4811.81
132303,2010,39332,2500,115681901,1,1,0,5,4,6995
132308,2006,16312,500,27647817,0,0,0,5,1,0
132308,2007,17467,500,29112130,2,0,0,5,1,5298.03
132308,2008,17991,500,30491394,0,0,0,5,1,0
132308,2009,17614,500,32619096,0,0,0,5,4,0
132308,2010,17198,500,31849759,1,0,1,5,4,2346
132420,2006,48441,25000,107644328,3,1,0,5,4,5682.8
132420,2007,45848,25000,114622180,4,1,0,5,4,3290.95
132420,2008,48395,25000,120987751,1,1,0,5,4,1962.5
132420,2009,41468,25000,129590401,1,1,0,5,4,2170
132420,2010,40092,25000,125290309,4,1,0,5,4,9000
132422,2006,2592,500,2399412,1,0,0,5,4,2619.34
132422,2007,2656,500,2529303,0,0,0,5,4,0
132422,2008,2805,500,2672126,0,0,0,5,2,0
132422,2009,2642,500,2752830,0,0,1,5,2,0
132422,2010,2579,500,2686074,0,0,1,5,2,0
132427,2006,37113,500,65110420,0,1,0,5,4,0
132427,2007,36971,500,68464687,2,1,0,5,4,3785.9
132427,2008,43340,500,72232925,3,1,0,5,4,7358
132427,2009,35331,1000,76804343,0,1,0,5,4,0
132427,2010,34600,1000,73619047,3,1,0,5,4,17604.91
132436,2006,18109,2500,45271084,2,1,0,5,4,76626.07
132436,2007,20907,2500,48619519,0,1,0,5,4,0
132436,2008,21777,2500,50644140,0,1,0,5,4,0
132436,2009,19388,2500,53859028,0,1,1,5,4,0
132436,2010,20156,2500,51682313,0,1,1,5,4,0
132485,2006,9562,500,21734122,0,1,0,5,1,0
132485,2007,9814,500,22821086,0,1,0,5,1,0
132485,2008,10327,500,24017563,0,1,1,5,1,0
132485,2009,9715,500,25564137,0,1,1,5,1,0
132485,2010,9613,500,24647169,2,1,1,5,1,4045.08
132527,2006,9527,500,16715327,2,0,0,5,1,11508.65
132527,2007,7774,500,15243024,0,0,0,5,3,0
132527,2008,8497,500,16031033,0,0,0,5,3,0
132527,2009,8967,500,16918439,0,0,1,5,3,0
132527,2010,6463,1000,16155002,0,0,1,5,3,0
132534,2006,7011,2500,14603731,0,1,0,5,1,0
132534,2007,7511,2500,15329069,0,1,0,5,1,0
132534,2008,7916,2500,16153820,0,1,1,5,1,0
132534,2009,7210,2500,17167094,0,1,1,5,4,0
132534,2010,7086,2500,16479654,1,1,1,5,4,14526.67
132635,2006,12014,5000,26118311,0,1,0,5,1,0
132635,2007,12528,5000,27236507,0,1,0,5,1,0
132635,2008,13239,5000,28779390,0,1,1,5,1,0
132635,2009,12312,5000,30778375,0,1,1,5,1,0
132635,2010,12177,5000,29700877,0,1,1,5,1,0
132646,2006,11524,500,24519686,1,0,0,5,2,2871.5
132646,2007,11914,500,25899283,0,0,0,5,2,0
132646,2008,12762,500,27153393,0,0,0,5,2,0
132646,2009,10494,1000,29153823,0,0,1,5,4,0
132646,2010,10146,1000,28179928,0,0,1,5,4,0
132702,2006,27762,2500,57838839,0,1,0,5,4,0
132702,2007,29792,2500,60799495,5,1,0,5,4,76039.03
132702,2008,31395,2500,64071075,5,1,0,5,4,13690.45
132702,2009,29332,2500,68213756,0,1,0,5,4,0
132702,2010,27698,2500,65947132,1,1,0,5,4,79953.22
132730,2006,9393,1000,13229971,0,0,0,5,4,0
132730,2007,9755,1000,13935850,2,0,0,5,4,46115.23
132730,2008,10350,1000,14785367,0,0,0,5,4,0
132730,2009,9460,1000,15509067,1,0,0,5,4,3542.15
132730,2010,9345,1000,15319364,4,0,0,5,4,5277.55
132732,2006,4288,5000,8750060,0,1,0,5,4,0
132732,2007,4427,5000,9223813,0,1,0,5,4,0
132732,2008,4663,5000,9712529,0,1,1,5,4,0
132732,2009,4285,5000,10202804,0,1,1,5,4,0
132732,2010,4261,5000,9909214,0,1,1,5,4,0
132737,2006,7905,1000,10541334,1,1,0,5,3,3108.13
132737,2007,8079,1000,11067691,2,1,0,5,3,17897.87
132737,2008,8158,1000,11654731,0,1,0,5,3,0
132737,2009,7301,1000,12169351,0,1,0,5,3,0
132737,2010,7104,1000,11839249,0,1,1,5,3,0
132798,2006,227297,500,463869637,58,1,0,5,4,123735.59
132798,2007,240753,500,512240744,38,1,0,5,4,55589.15
132798,2008,262345,500,546551426,55,1,0,5,4,83567.65
132798,2009,220310,1000,579759633,16,1,0,5,4,33775.73
132798,2010,216220,1000,569000541,16,1,0,5,4,54567.09
132805,2006,55497,1000,106725349,2,1,0,5,4,8870.1
132805,2007,54142,1000,112796597,2,1,0,5,4,2157.18
132805,2008,56085,1000,119328613,0,1,0,5,4,0
132805,2009,50857,1000,127141459,1,1,0,5,4,1725.96
132805,2010,60615,1000,121229369,1,1,0,5,4,23833
132828,2006,29796,2500,51371922,0,1,0,5,4,0
132828,2007,26557,2500,55326507,0,1,0,5,4,0
132828,2008,23323,2500,58306477,0,1,1,5,4,0
132828,2009,24497,2500,61243185,0,1,1,5,4,0
132828,2010,23042,2500,65835445,1,1,1,5,4,2374.22
132851,2006,13834,500,21960364,0,0,0,5,4,0
132851,2007,15097,500,23226073,1,0,0,5,4,2183.26
132851,2008,15897,500,24457051,1,0,0,5,4,2564.8
132851,2009,15509,500,26286091,0,0,0,5,4,0
132851,2010,15043,500,25072576,1,0,0,5,4,1035
132885,2006,35167,1000,37813305,4,1,0,5,3,25119.13
132885,2007,34072,1000,39618418,3,1,0,5,3,28998.25
132885,2008,35122,1000,41811649,2,1,0,5,4,9741.5
132885,2009,32003,1000,44449090,1,1,0,5,4,17739.04
132885,2010,31095,1000,43187754,1,1,0,5,4,5310
132898,2006,34130,50000,227535465,0,1,0,5,4,0
132898,2007,35937,50000,239579123,0,1,0,5,4,0
132898,2008,35353,50000,252513062,0,1,1,5,4,0
132898,2009,32136,50000,267805150,0,1,1,5,4,0
132898,2010,30850,50000,257086991,0,1,1,5,4,0
132899,2006,5634,5000,17071398,0,1,0,5,4,0
132899,2007,5558,5000,17929610,1,1,0,5,4,33227.38
132899,2008,5859,5000,18900553,0,1,0,5,3,0
132899,2009,5245,5000,20173565,0,1,0,5,4,0
132899,2010,5259,5000,19477777,0,1,1,5,4,0
132961,2006,6198,500,17708159,0,1,0,5,4,0
132961,2007,9494,500,18615394,0,1,0,5,4,0
132961,2008,10004,500,19616845,0,1,1,5,4,0
132961,2009,9823,500,21352867,1,1,1,5,4,21805.99
132961,2010,9710,500,20659698,0,1,0,5,4,0
133122,2006,6854,2500,12461410,0,1,0,5,4,0
133122,2007,7319,2500,13068185,0,1,0,5,4,0
133122,2008,7481,2500,13359576,0,1,1,5,4,0
133122,2009,6697,2500,14248621,0,1,1,5,4,0
133122,2010,6744,2500,13763252,2,1,1,5,4,12260.65
133171,2006,17540,1000,33095677,0,0,0,5,1,0
133171,2007,18860,1000,34925218,0,0,0,5,1,0
133171,2008,19051,1000,36635286,0,0,1,5,1,0
133171,2009,17321,1000,39364549,0,0,1,5,3,0
133171,2010,16811,1000,38205152,1,0,1,5,3,5149.04
133175,2006,30150,1000,62813642,1,1,0,5,4,6069.53
133175,2007,33628,500,65937765,3,1,0,5,4,27184.38
133175,2008,35461,500,69530928,0,1,0,5,4,0
133175,2009,34204,500,74356292,0,1,0,5,4,0
133175,2010,34435,500,71739967,2,1,1,5,4,6755.41
133304,2006,8987,500,20899798,0,0,0,5,4,0
133304,2007,12835,500,22128775,3,0,0,5,4,8925.99
133304,2008,13379,500,23065855,3,0,0,5,4,13653
133320,2006,20358,1000,40716952,2,1,0,5,4,6505.21
133320,2007,19320,2500,42932411,5,1,0,5,4,42288.33
133320,2008,20802,2500,45219482,1,1,0,5,4,19750
133320,2009,18948,2500,48586103,0,1,0,5,4,0
133320,2010,19277,2500,47019400,0,1,0,5,4,0
133339,2006,48401,1000,84913083,2,1,0,5,2,3193.65
133339,2007,44313,2500,98471289,1,1,0,5,2,56928
133339,2008,52924,1000,103772409,2,1,0,5,4,13398.32
133339,2009,47340,1000,110092609,1,1,0,5,4,1506.3
133339,2010,45520,1000,105862231,3,1,0,5,4,54345.56
133409,2006,25503,5000,51005439,0,0,0,5,4,0
133409,2007,25226,5000,53672171,1,0,0,5,4,46833.2
133409,2008,25896,5000,56296805,0,0,0,5,4,0
133409,2009,23184,5000,59447618,1,0,0,5,4,13000
133409,2010,21415,5000,57878607,0,0,0,5,4,0
133432,2006,45203,1000,100452095,3,1,0,5,4,11485.96
133432,2007,47641,1000,105865846,5,1,0,5,4,12883.26
133432,2008,47985,1000,111592848,4,1,0,5,4,1740.7
133432,2009,43826,1000,118447025,2,1,0,5,4,3569.5
133432,2010,43117,1000,113463525,2,1,0,5,4,199451
133437,2006,45356,5000,133398733,2,0,0,5,1,72445.9
133437,2007,42666,5000,142219922,3,0,0,5,1,144036.9
133437,2008,41909,5000,149676058,0,0,0,5,1,0
133437,2009,46010,5000,158654210,0,0,0,5,4,0
133437,2010,47847,5000,159487068,2,0,1,5,4,96209.19
133446,2006,40650,500,81298633,3,1,0,5,4,8292.4
133446,2007,41872,500,85455440,4,1,0,5,4,11439.04
133446,2008,43797,500,89381945,3,1,0,5,4,4677.2
133446,2009,34222,1000,92491443,4,1,0,5,4,2528.5
133446,2010,31089,1000,88824064,0,1,0,5,4,0
133484,2006,6518,1000,8690696,1,0,0,5,1,4154.98
133484,2007,6596,1000,9160550,0,0,0,5,1,0
133484,2008,6733,1000,9619154,0,0,0,5,1,0
133484,2009,6062,1000,10103357,0,0,1,5,4,0
133484,2010,6074,1000,9797489,0,0,1,5,4,0
133495,2006,33577,10000,104925831,0,1,0,5,4,0
133495,2007,32580,10000,108601203,0,1,0,5,4,0
133495,2008,36653,10000,114539371,0,1,1,5,4,0
133495,2009,29852,10000,119409029,1,1,1,5,4,750
133495,2010,32207,10000,115022261,0,1,0,5,4,0
133510,2006,13066,500,13754234,1,1,0,5,3,14941.33
133510,2007,12733,500,14635622,0,1,0,5,3,0
133510,2008,12963,500,15432410,0,1,0,5,3,0
133510,2009,13846,500,16482523,0,1,1,5,3,0
133510,2010,12253,500,15912131,1,1,1,5,3,1430
133528,2006,8145,5000,25450454,0,1,0,5,1,0
133528,2007,8553,5000,26726737,0,1,0,5,1,0
133528,2008,9005,5000,28141650,0,1,1,5,1,0
133528,2009,8397,5000,29993340,1,1,1,5,1,27909.77
133528,2010,7811,5000,28929987,1,1,0,5,1,101785
133532,2006,8296,500,12962836,0,1,0,5,4,0
133532,2007,7893,500,13607894,0,1,0,5,4,0
133532,2008,7658,500,14447453,0,1,1,5,4,0
133532,2009,7090,500,15411845,0,1,1,5,4,0
133532,2010,7566,500,16097148,0,1,1,5,4,0
133542,2006,3920,5000,9563332,0,1,0,5,2,0
133542,2007,4314,5000,10271777,0,1,0,5,2,0
133542,2008,4545,5000,10822289,1,1,1,5,2,9500.45
133542,2009,4140,5000,11502431,0,1,0,5,2,0
133542,2010,4117,5000,11126743,2,1,0,5,2,15000
133543,2006,9286,1000,15477431,0,1,0,5,2,0
133543,2007,9824,1000,16371892,2,1,0,5,2,14713.65
133543,2008,10009,1000,17255889,1,1,0,5,3,12698.65
133543,2009,9575,1000,18413452,1,1,0,5,3,4118
133543,2010,9247,1000,17780937,0,1,0,5,3,0
133549,2006,54297,15000,142885248,2,1,0,5,4,7500
133549,2007,56472,15000,152627610,0,1,0,5,4,0
133549,2008,58223,15000,161732006,0,1,0,5,4,0
133549,2009,49974,15000,172322907,0,1,1,5,4,0
133549,2010,53041,15000,171101451,2,1,1,5,4,184449.28
133633,2006,10035,500,21351213,0,1,0,5,4,0
133633,2007,10993,500,22434631,1,1,0,5,4,2335.4
133633,2008,11584,500,23640771,0,1,0,5,4,0
133633,2009,11070,500,25157925,0,1,0,5,4,0
133633,2010,8996,1000,24313017,0,1,1,5,4,0
133640,2006,13893,5000,34732722,0,1,0,5,4,0
133640,2007,12031,5000,36459148,0,1,0,5,4,0
133640,2008,13832,5000,38422368,0,1,1,5,4,0
133640,2009,12676,5000,40891491,0,1,1,5,4,0
133640,2010,12253,5000,39526605,0,1,1,5,4,0
133682,2006,35214,15000,100612970,0,1,0,5,4,0
133682,2007,40259,10000,105944566,0,1,0,5,4,0
133682,2008,42465,10000,111751962,0,1,1,5,4,0
133682,2009,40409,10000,118847761,0,1,1,5,4,0
133682,2010,37472,10000,113551855,0,1,1,5,4,0
133689,2006,11852,1000,24186836,4,1,0,5,4,12648.54
133689,2007,13152,1000,27399730,2,1,0,5,4,4873.5
133689,2008,13430,1000,28573562,1,1,0,5,4,67199.45
133689,2009,12252,1000,30629289,0,1,0,5,4,0
133689,2010,11619,1000,29049694,1,1,0,5,4,3287.75
133850,2006,6901,500,13532486,0,0,0,5,3,0
133850,2007,8001,500,14286244,0,0,0,5,3,0
133850,2008,11552,500,15002608,0,0,1,5,3,0
133850,2009,10870,500,15753959,0,0,1,5,3,0
133850,2010,10718,500,15311075,2,0,1,5,3,900
133860,2006,51033,10000,118682854,2,1,0,5,4,65788.96
133860,2007,51106,10000,124649815,0,1,0,5,4,0
133860,2008,49928,10000,131388940,0,1,0,5,4,0
133860,2009,46777,10000,137583187,1,1,1,5,4,80045.56
133860,2010,45174,10000,132865432,0,1,0,5,4,0
133925,2006,48267,10000,141962903,0,1,0,5,4,0
133925,2007,63795,10000,193319853,0,1,0,5,4,0
133925,2008,50619,25000,202476047,3,1,1,5,4,142254.14
133925,2009,49973,25000,217271190,0,1,0,5,4,0
133925,2010,65596,10000,211600685,4,1,0,5,4,68291.66
133934,2006,12443,2500,20067905,0,0,0,5,1,0
133934,2007,11028,2500,21622410,0,0,0,5,1,0
133934,2008,11187,2500,22830820,0,0,1,5,1,0
133934,2009,11773,2500,24025556,0,0,1,5,1,0
133934,2010,10928,2500,26019589,0,0,1,5,4,0
133936,2006,25923,10000,70064296,0,1,0,5,4,0
133936,2007,23489,15000,73404811,2,1,0,5,4,20335
133936,2008,24822,15000,77570828,0,1,0,5,4,0
133936,2009,23131,15000,82609879,0,1,0,5,4,0
133936,2010,22873,15000,81689541,0,1,1,5,4,0
133941,2006,14948,5000,42707802,0,1,0,5,1,0
133941,2007,15267,5000,44904530,0,1,0,5,1,0
133941,2008,21080,5000,62000318,0,1,1,5,1,0
133941,2009,19680,5000,65601130,0,1,1,5,4,0
133941,2010,18264,5000,62982215,0,1,1,5,4,0
133948,2006,19068,500,28459096,1,0,0,5,4,17298.55
133948,2007,20093,500,29989653,1,0,0,5,4,14217.35
133948,2008,21077,500,31458053,0,0,0,5,4,0
133948,2009,16935,1000,33870820,1,0,0,5,4,5742.87
133948,2010,17089,1000,32864681,0,0,0,5,4,0
134019,2006,46075,5000,131644078,0,1,0,5,4,0
134019,2007,48901,5000,139717640,0,1,0,5,4,0
134019,2008,50014,5000,147099789,1,1,1,5,4,236200.19
134019,2009,49084,5000,163616628,0,1,0,5,4,0
134019,2010,47204,5000,157345234,3,1,0,5,4,12218
134028,2006,11974,500,23947488,0,1,0,5,1,0
134028,2007,13055,500,24631909,0,1,0,5,1,0
134028,2008,13677,500,25806694,0,1,1,5,2,0
134028,2009,11025,500,23457859,0,1,1,5,4,0
134028,2010,11052,500,22556166,0,1,1,5,4,0
134060,2006,23544,25000,102364391,0,1,0,5,4,0
134060,2007,22650,25000,107852654,4,1,0,5,4,3610.53
134060,2008,23781,25000,113236007,4,1,0,5,4,1347.52
134060,2009,21273,25000,118175020,3,1,0,5,4,2262
134060,2010,30875,25000,162495289,2,1,0,5,4,17300.25
134067,2006,24159,5000,53687984,0,1,0,5,4,0
134067,2007,22120,5000,50271524,0,1,0,5,4,0
134067,2008,24889,5000,52954491,0,1,1,5,4,0
134067,2009,21960,5000,56306367,1,1,1,5,4,27302.28
134067,2010,21664,5000,54159630,2,1,0,5,4,7002
134144,2006,38981,5000,108281192,1,1,0,5,4,43500
134144,2007,40110,5000,111416543,2,1,0,5,4,9237.64
134144,2008,41201,5000,117717143,0,1,0,5,4,0
134144,2009,36531,5000,125969217,0,1,0,5,4,0
134144,2010,35096,5000,121017525,1,1,1,5,4,63671.93
134150,2006,13631,15000,40094564,0,1,0,5,4,0
134150,2007,12206,25000,42089977,0,1,0,5,4,0
134150,2008,12857,25000,44332784,0,1,1,5,4,0
134150,2009,21777,5000,57309611,0,1,1,5,4,0
134150,2010,15065,5000,40715978,0,1,1,5,4,0
134221,2006,31859,500,40328377,3,1,0,5,4,17549.76
134221,2007,33531,500,42444598,0,1,0,5,4,0
134221,2008,35376,500,44779775,0,1,0,5,4,0
134221,2009,20508,500,47694718,0,1,1,5,4,0
134221,2010,19300,500,45953042,1,1,1,5,4,15500
134223,2006,23623,500,23861801,0,1,0,5,1,0
134223,2007,23912,500,25170869,0,1,0,5,1,0
134223,2008,23595,500,26510721,0,1,1,5,1,0
134223,2009,24543,500,28210356,0,1,1,5,1,0
134223,2010,23424,500,27237260,0,1,1,5,1,0
134244,2006,26083,1e+05,163019501,0,1,0,5,4,0
134244,2007,26052,1e+05,173679813,0,1,0,5,4,0
134244,2008,25494,1e+05,182091888,0,1,1,5,4,0
134244,2009,23252,1e+05,193766466,0,1,1,5,4,0
134244,2010,22373,1e+05,186444786,0,1,1,5,4,0
134248,2006,28291,2500,47150689,2,1,0,5,4,25263.73
134248,2007,29723,2500,49538392,2,1,0,5,4,14480.01
134248,2008,31330,2500,52216487,0,1,0,5,4,0
134248,2009,26324,2500,51616944,0,1,0,5,4,0
134248,2010,25934,2500,49873209,0,1,1,5,4,0
134249,2006,16561,1000,17073347,0,1,0,5,3,0
134249,2007,16667,1000,17921082,2,1,0,5,3,31268.74
134249,2008,16989,1000,18876694,1,1,0,5,3,3218.36
134249,2009,14837,1000,20048915,0,1,0,5,4,0
134249,2010,14354,1000,19396535,1,1,0,5,4,2554
134250,2006,15186,2500,33013955,0,0,0,5,4,0
134250,2007,14975,2500,34826018,0,0,0,5,4,0
134250,2008,15671,2500,36443797,0,0,1,5,4,0
134250,2009,13959,2500,38777013,0,0,1,5,4,0
134250,2010,14833,2500,40090466,0,0,1,5,4,0
134312,2006,19411,25000,69325717,0,0,0,5,4,0
134312,2007,23423,25000,73194463,0,0,0,5,4,0
134312,2008,24615,25000,76921328,0,0,1,5,4,0
134312,2009,23051,25000,82324449,1,0,1,5,4,65330
134312,2010,22279,25000,79565063,0,0,0,5,4,0
134347,2006,17649,5000,30963326,0,0,0,5,4,0
134347,2007,15813,5000,32944461,0,0,0,5,4,0
134347,2008,16120,5000,34296662,0,0,1,5,4,0
134347,2009,17146,5000,36480588,0,0,1,5,4,0
134347,2010,13739,5000,35227493,1,0,1,5,4,55313.37
134515,2006,36571,500,73140999,2,1,0,5,4,29986.94
134515,2007,35403,500,78673185,2,1,0,5,4,8239.1
134515,2008,36456,500,82854736,0,1,0,5,4,0
134515,2009,38127,500,86650429,0,1,0,5,4,0
134515,2010,37084,500,92711333,1,1,1,5,4,1725
134522,2006,4297,500,7161917,0,0,0,5,4,0
134522,2007,3999,500,7690000,1,0,0,5,4,35487.34
134522,2008,4408,500,8161852,0,0,0,5,4,0
134522,2009,4665,500,8481134,0,0,0,5,4,0
134522,2010,4453,500,9087142,0,0,1,5,4,0
134535,2006,7946,500,11859151,0,0,0,5,2,0
134535,2007,8119,500,12491319,1,0,0,5,2,44612.77
134535,2008,8377,500,13087067,1,0,0,5,2,9091.66
134535,2009,8281,500,14034793,1,0,0,5,2,1206.71
134535,2010,8466,500,13654089,0,0,0,5,2,0
134560,2006,8479,500,13898854,0,0,0,5,4,0
134560,2007,7984,500,14785987,0,0,0,5,4,0
134560,2008,7318,500,15570975,0,0,1,5,4,0
134560,2009,8439,500,16545974,0,0,1,5,4,0
134560,2010,7387,500,16058742,0,0,1,5,4,0
134571,2006,6531,5000,14844982,0,0,0,5,3,0
134571,2007,6412,5000,15639542,0,0,0,5,3,0
134571,2008,6724,5000,16396778,0,0,1,5,3,0
134571,2009,6147,5000,17559356,0,0,1,5,3,0
134571,2010,6330,5000,17104767,0,0,1,5,3,0
134634,2006,8684,500,14717549,1,1,0,5,3,870
134634,2007,8838,500,15506993,3,1,0,5,3,1092
134634,2008,9106,500,16258808,0,1,0,5,3,0
134634,2009,8898,500,17447317,0,1,0,5,4,0
134634,2010,8833,500,16984791,0,1,1,5,4,0
134642,2006,27957,5000,36786390,0,1,0,5,1,0
134642,2007,27908,5000,38761606,0,1,0,5,1,0
134642,2008,27663,5000,37893703,0,1,1,5,2,0
134642,2009,25160,5000,39935363,0,1,1,5,2,0
134642,2010,24486,5000,38867123,0,1,1,5,2,0
134686,2006,5550,2500,6687512,0,0,0,5,4,0
134686,2007,5690,2500,7024614,0,0,0,5,4,0
